id,full_name_check_value,ssn_score,dob_score,n1_score,n2_score,n3_score,n4_score,n5_score,n6_score,n7_score,n8_score,n9_score,n10_score,n11_score,n12_score,n13_score,n14_score,ssn_match,dob_match,name_match,failure_explanation,last_name_check_value,verified
43139,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43140,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43141,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43142,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43143,0,300,300,234,188,234,188,234,188,234,188,184,184,162,162,162,162,1,1,0,NAME,0,0
43144,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43145,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43146,0,300,300,211,292,146,292,211,292,146,292,275,200,250,250,250,250,1,1,1,,1,1
43147,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43148,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43149,0,300,300,219,272,219,217,219,272,219,217,255,204,250,232,250,232,1,1,0,NAME,0,0
43150,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43151,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43152,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43153,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43154,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43155,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43156,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43157,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43158,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43159,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43160,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43161,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43162,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43163,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43164,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43165,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43166,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43167,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43168,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43169,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43170,1,300,250,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43171,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43172,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43173,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43174,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43175,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43176,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43177,0,300,300,210,235,210,235,210,235,210,235,250,250,212,212,212,212,1,1,1,,1,1
43178,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43179,0,0,0,32,32,32,32,32,32,32,32,31,31,31,31,31,31,0,0,0,SSN DOB NAME,0,0
43180,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43181,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43182,1,272,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43183,0,300,300,126,114,95,73,209,170,226,136,134,154,102,94,149,142,1,1,0,NAME,0,0
43184,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43185,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43186,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43187,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43188,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43189,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43190,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43191,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43192,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43193,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43194,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43195,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43196,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43197,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43198,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43199,0,300,300,189,281,189,281,135,242,135,242,269,231,245,245,219,219,1,1,1,,0,1
43200,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43201,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43202,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43203,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43204,0,300,300,195,240,179,240,195,240,179,240,226,226,207,207,207,207,1,1,1,,1,1
43205,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43206,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43207,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43208,0,300,300,189,276,189,164,189,276,189,164,262,154,246,215,246,215,1,1,0,NAME,0,0
43209,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43210,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43211,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43212,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43213,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43214,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43215,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43216,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43217,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43218,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43219,0,300,300,103,183,131,183,103,183,131,183,142,182,165,165,165,165,1,1,1,,1,1
43220,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43221,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43222,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43223,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43224,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43225,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43226,1,300,175,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43227,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43228,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43229,0,0,0,20,20,20,20,20,20,20,20,16,16,16,16,16,16,0,0,0,SSN DOB NAME,0,0
43230,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43231,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43232,0,300,300,185,258,185,258,136,214,136,214,243,209,227,227,198,198,1,1,1,,1,1
43233,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43234,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43235,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43236,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43237,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43238,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43239,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43240,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43241,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43242,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43243,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43244,0,0,0,22,22,22,22,22,22,22,22,18,18,18,18,18,18,0,0,0,SSN DOB NAME,0,0
43245,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43246,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43247,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43248,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43249,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43250,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43251,1,300,188,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43252,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43253,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43254,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43255,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43256,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43257,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43258,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43259,1,300,250,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43260,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43261,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43262,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43263,1,300,238,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43264,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43265,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43266,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43267,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43268,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43269,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43270,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43271,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43272,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43273,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43274,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43275,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43276,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43277,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43278,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43279,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43280,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43281,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43282,0,300,300,215,204,215,181,215,204,215,181,203,170,182,175,182,175,1,1,0,NAME,0,0
43283,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43284,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43285,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43286,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43287,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43288,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43289,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43290,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43291,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43292,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43293,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43294,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43295,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43296,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43297,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43298,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43299,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43300,0,300,300,173,179,173,264,173,179,173,264,171,253,217,263,217,263,1,1,1,,1,1
43301,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43302,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43303,0,300,300,203,281,203,281,203,281,203,281,275,275,239,239,239,239,1,1,1,,0,1
43304,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43305,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43306,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43307,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43308,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43309,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43310,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43311,0,300,300,153,190,153,190,139,177,139,177,147,139,176,176,166,166,1,1,0,NAME,0,0
43312,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43313,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43314,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43315,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43316,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43317,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43318,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43319,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43320,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43321,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43322,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43323,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43324,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43325,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43326,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43327,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43328,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43329,0,300,300,205,282,205,282,70,222,70,222,272,208,248,248,184,184,1,1,1,,1,1
43330,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43331,0,300,300,190,252,190,202,190,252,190,202,240,194,256,196,256,196,1,1,1,,1,1
43332,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43333,0,300,300,214,260,176,176,58,125,40,40,249,37,212,203,106,96,1,1,1,,1,1
43334,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43335,0,300,300,200,278,130,130,59,170,26,26,268,20,226,193,141,141,1,1,1,,1,1
43336,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43337,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43338,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43339,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43340,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43341,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43342,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43343,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43344,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43345,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43346,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43347,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43348,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43349,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43350,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43351,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43352,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43353,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43354,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43355,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43356,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43357,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43358,0,0,0,17,17,17,17,17,17,17,17,13,13,13,13,13,13,0,0,0,SSN DOB NAME,0,0
43359,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43360,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43361,0,300,300,209,300,153,287,209,300,153,287,287,218,254,247,254,247,1,1,1,,1,1
43362,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43363,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43364,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43365,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43366,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43367,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43368,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43369,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43370,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43371,1,272,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43372,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43373,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43374,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43375,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43376,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43377,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43378,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43379,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43380,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43381,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43382,0,0,0,35,35,35,35,35,35,35,35,29,29,29,29,29,29,0,0,0,SSN DOB NAME,0,0
43383,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43384,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43385,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43386,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43387,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43388,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43389,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43390,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43391,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43392,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43393,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43394,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43395,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43396,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43397,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43398,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43399,0,300,300,167,244,167,244,167,244,167,244,226,226,194,194,194,194,1,1,1,,1,1
43400,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43401,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43402,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43403,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43404,0,300,300,176,245,176,173,176,245,176,173,230,164,248,194,248,194,1,1,1,,1,1
43405,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43406,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43407,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43408,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43409,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43410,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43411,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43412,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43413,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43414,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43415,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43416,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43417,0,0,0,57,57,57,57,57,57,57,57,48,48,48,48,48,48,0,0,0,SSN DOB NAME,0,0
43418,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43419,1,300,263,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43420,1,132,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43421,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43422,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43423,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43424,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43425,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43426,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43427,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43428,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43429,1,300,238,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43430,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43431,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43432,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43433,0,0,0,31,31,31,31,31,31,31,31,24,24,24,24,24,24,0,0,0,SSN DOB NAME,0,0
43434,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43435,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43436,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43437,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43438,0,300,300,234,286,234,286,64,171,64,171,279,162,257,257,136,136,1,1,1,,1,1
43439,0,0,0,7,7,7,7,7,7,7,7,6,6,6,6,6,6,0,0,0,SSN DOB NAME,0,0
43440,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43441,0,300,300,169,255,169,154,169,255,169,154,238,150,215,197,215,197,1,1,1,,1,1
43442,0,0,0,15,15,15,15,15,15,15,15,12,12,12,12,12,12,0,0,0,SSN DOB NAME,0,0
43443,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43444,0,300,300,216,268,216,267,216,268,216,267,258,263,225,243,225,243,1,1,1,,1,1
43445,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43446,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43447,1,300,0,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43448,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43449,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43450,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43451,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43452,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43453,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43454,0,300,300,169,221,169,248,169,221,169,248,210,232,196,287,196,287,1,1,1,,1,1
43455,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43456,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43457,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43458,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43459,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43460,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43461,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43462,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43463,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43464,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43465,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43466,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43467,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43468,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43469,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43470,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43471,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43472,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43473,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43474,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43475,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43476,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43477,0,300,300,204,188,204,150,204,188,204,150,182,146,150,138,150,138,1,1,0,NAME,0,0
43478,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43479,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43480,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43481,1,300,225,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43482,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43483,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43484,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43485,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43486,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43487,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43488,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43489,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43490,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43491,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43492,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43493,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43494,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43495,0,300,300,186,150,186,150,150,146,150,146,146,142,126,126,128,128,1,1,0,NAME,0,0
43496,0,300,300,200,172,200,172,234,200,234,200,187,196,136,136,178,178,1,1,0,NAME,0,0
43497,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43498,0,300,300,248,300,184,258,232,288,176,248,288,192,234,234,224,230,1,1,1,,1,1
43499,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43500,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43501,0,300,300,121,203,121,203,201,280,201,280,188,272,191,191,244,244,1,1,1,,1,1
43502,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43503,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43504,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43505,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43506,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43507,1,266,300,,,,,,,,,,,,,,,0,1,1,SSN,1,0
43508,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43509,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43510,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43511,0,300,300,183,244,115,115,40,127,11,11,232,10,182,182,98,98,1,1,1,,1,1
43512,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43513,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43514,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43515,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43516,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43517,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43518,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43519,1,300,238,,,,,,,,,,,,,,,1,0,1,DOB,1,0
43520,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43521,1,300,300,,,,,,,,,,,,,,,1,1,1,,1,1
43522,0,300,300,209,174,209,226,209,174,209,226,160,220,174,194,174,194,1,1,0,NAME,0,0
